distance,pair,value
1,4_5,788.8
2,2_4,794.2
3,5_8,926.6
4,1_5,620.6
5,4_9,656.25
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,8_9,922
2,6_8,820
3,4_7,842.2
4,2_6,629.6
5,1_6,564.5
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,7_9,751.6
3,4_7,842.2
4,2_6,629.6
5,3_8,640.8
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,7_9,751.6
3,2_5,715.6
4,1_5,620.6
5,3_8,640.8
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,2_4,794.2
3,2_5,715.6
4,5_9,770
5,3_8,640.8
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,6_8,820
3,3_6,749.4
4,1_5,620.6
5,4_9,656.25
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,5_6,902.2
2,3_5,627.8
3,6_9,791
4,4_8,718.8
5,3_8,640.8
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,1_2,619.6
2,5_7,721.2
3,4_7,842.2
4,2_6,629.6
5,1_6,564.5
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,3_4,761.4
2,7_9,751.6
3,4_7,842.2
4,1_5,620.6
5,1_6,564.5
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,2_3,775.8
2,5_7,721.2
3,3_6,749.4
4,5_9,770
5,1_6,564.5
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,8_9,922
2,7_9,751.6
3,3_6,749.4
4,3_7,787
5,1_6,564.5
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,7_9,751.6
3,3_6,749.4
4,3_7,787
5,3_8,640.8
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,5_6,902.2
2,4_6,985.6
3,6_9,791
4,1_5,620.6
5,2_7,764.4
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,4_6,985.6
3,3_6,749.4
4,4_8,718.8
5,3_8,640.8
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,5_7,721.2
3,6_9,791
4,4_8,718.8
5,3_8,640.8
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,2_3,775.8
2,1_3,892.6
3,1_4,607.2
4,2_6,629.6
5,3_8,640.8
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,3_4,761.4
2,6_8,820
3,5_8,926.6
4,2_6,629.6
5,4_9,656.25
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,1_2,619.6
2,7_9,751.6
3,1_4,607.2
4,4_8,718.8
5,4_9,656.25
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,5_7,721.2
3,2_5,715.6
4,2_6,629.6
5,4_9,656.25
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,7_8,856
2,3_5,627.8
3,2_5,715.6
4,1_5,620.6
5,4_9,656.25
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,7_8,856
2,3_5,627.8
3,5_8,926.6
4,1_5,620.6
5,3_8,640.8
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,8_9,922
2,4_6,985.6
3,3_6,749.4
4,1_5,620.6
5,3_8,640.8
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,6_8,820
3,4_7,842.2
4,2_6,629.6
5,4_9,656.25
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,2_3,775.8
2,6_8,820
3,2_5,715.6
4,3_7,787
5,3_8,640.8
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,3_5,627.8
3,4_7,842.2
4,5_9,770
5,1_6,564.5
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,4_6,985.6
3,6_9,791
4,1_5,620.6
5,2_7,764.4
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,7_9,751.6
3,5_8,926.6
4,2_6,629.6
5,1_6,564.5
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,7_8,856
2,4_6,985.6
3,4_7,842.2
4,2_6,629.6
5,3_8,640.8
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,3_5,627.8
3,5_8,926.6
4,4_8,718.8
5,2_7,764.4
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,1_2,619.6
2,5_7,721.2
3,2_5,715.6
4,4_8,718.8
5,4_9,656.25
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,8_9,922
2,4_6,985.6
3,2_5,715.6
4,4_8,718.8
5,4_9,656.25
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,2_3,775.8
2,4_6,985.6
3,3_6,749.4
4,5_9,770
5,1_6,564.5
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,2_3,775.8
2,5_7,721.2
3,4_7,842.2
4,1_5,620.6
5,4_9,656.25
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,7_9,751.6
3,1_4,607.2
4,4_8,718.8
5,1_6,564.5
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,1_3,892.6
3,4_7,842.2
4,4_8,718.8
5,2_7,764.4
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,3_4,761.4
2,6_8,820
3,1_4,607.2
4,5_9,770
5,1_6,564.5
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,6_7,781.4
2,5_7,721.2
3,6_9,791
4,3_7,787
5,2_7,764.4
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,2_3,775.8
2,3_5,627.8
3,3_6,749.4
4,3_7,787
5,3_8,640.8
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,1_3,892.6
3,5_8,926.6
4,1_5,620.6
5,2_7,764.4
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,1_2,619.6
2,6_8,820
3,2_5,715.6
4,2_6,629.6
5,1_6,564.5
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,7_8,856
2,4_6,985.6
3,4_7,842.2
4,4_8,718.8
5,3_8,640.8
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,6_7,781.4
2,6_8,820
3,5_8,926.6
4,3_7,787
5,2_7,764.4
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,2_4,794.2
3,1_4,607.2
4,2_6,629.6
5,3_8,640.8
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,5_7,721.2
3,2_5,715.6
4,1_5,620.6
5,3_8,640.8
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,1_3,892.6
3,3_6,749.4
4,1_5,620.6
5,4_9,656.25
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,1_2,619.6
2,2_4,794.2
3,2_5,715.6
4,1_5,620.6
5,3_8,640.8
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,7_9,751.6
3,5_8,926.6
4,2_6,629.6
5,4_9,656.25
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,7_9,751.6
3,4_7,842.2
4,2_6,629.6
5,1_6,564.5
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,4_6,985.6
3,4_7,842.2
4,4_8,718.8
5,2_7,764.4
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,2_3,775.8
2,3_5,627.8
3,1_4,607.2
4,3_7,787
5,4_9,656.25
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,3_5,627.8
3,6_9,791
4,2_6,629.6
5,1_6,564.5
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,1_2,619.6
2,3_5,627.8
3,4_7,842.2
4,3_7,787
5,3_8,640.8
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,2_3,775.8
2,5_7,721.2
3,5_8,926.6
4,3_7,787
5,2_7,764.4
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,5_7,721.2
3,2_5,715.6
4,5_9,770
5,3_8,640.8
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,7_8,856
2,2_4,794.2
3,1_4,607.2
4,5_9,770
5,1_6,564.5
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,5_7,721.2
3,2_5,715.6
4,1_5,620.6
5,4_9,656.25
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,3_4,761.4
2,6_8,820
3,5_8,926.6
4,1_5,620.6
5,3_8,640.8
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,7_8,856
2,4_6,985.6
3,4_7,842.2
4,1_5,620.6
5,1_6,564.5
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,2_3,775.8
2,6_8,820
3,2_5,715.6
4,1_5,620.6
5,3_8,640.8
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,5_7,721.2
3,4_7,842.2
4,1_5,620.6
5,2_7,764.4
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,7_8,856
2,4_6,985.6
3,6_9,791
4,2_6,629.6
5,4_9,656.25
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,3_5,627.8
3,4_7,842.2
4,2_6,629.6
5,4_9,656.25
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,7_9,751.6
3,3_6,749.4
4,1_5,620.6
5,2_7,764.4
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,5_7,721.2
3,4_7,842.2
4,5_9,770
5,1_6,564.5
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,2_4,794.2
3,6_9,791
4,3_7,787
5,3_8,640.8
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,2_4,794.2
3,1_4,607.2
4,2_6,629.6
5,3_8,640.8
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,8_9,922
2,1_3,892.6
3,5_8,926.6
4,2_6,629.6
5,3_8,640.8
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,7_8,856
2,4_6,985.6
3,1_4,607.2
4,5_9,770
5,4_9,656.25
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,5_7,721.2
3,3_6,749.4
4,3_7,787
5,4_9,656.25
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,8_9,922
2,7_9,751.6
3,3_6,749.4
4,5_9,770
5,2_7,764.4
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,8_9,922
2,6_8,820
3,2_5,715.6
4,4_8,718.8
5,2_7,764.4
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,7_8,856
2,4_6,985.6
3,6_9,791
4,1_5,620.6
5,4_9,656.25
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,8_9,922
2,7_9,751.6
3,3_6,749.4
4,5_9,770
5,2_7,764.4
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,7_8,856
2,6_8,820
3,2_5,715.6
4,4_8,718.8
5,1_6,564.5
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,7_8,856
2,2_4,794.2
3,6_9,791
4,3_7,787
5,1_6,564.5
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,8_9,922
2,3_5,627.8
3,5_8,926.6
4,1_5,620.6
5,3_8,640.8
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,7_8,856
2,3_5,627.8
3,5_8,926.6
4,3_7,787
5,4_9,656.25
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,2_4,794.2
3,2_5,715.6
4,2_6,629.6
5,2_7,764.4
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,2_4,794.2
3,5_8,926.6
4,3_7,787
5,2_7,764.4
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,4_6,985.6
3,5_8,926.6
4,4_8,718.8
5,2_7,764.4
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,1_2,619.6
2,3_5,627.8
3,3_6,749.4
4,3_7,787
5,4_9,656.25
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,6_8,820
3,2_5,715.6
4,3_7,787
5,4_9,656.25
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,6_7,781.4
2,7_9,751.6
3,4_7,842.2
4,5_9,770
5,1_6,564.5
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,7_8,856
2,3_5,627.8
3,1_4,607.2
4,2_6,629.6
5,1_6,564.5
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,5_7,721.2
3,5_8,926.6
4,4_8,718.8
5,2_7,764.4
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,5_6,902.2
2,4_6,985.6
3,4_7,842.2
4,4_8,718.8
5,4_9,656.25
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,3_5,627.8
3,2_5,715.6
4,5_9,770
5,2_7,764.4
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,7_8,856
2,4_6,985.6
3,6_9,791
4,4_8,718.8
5,1_6,564.5
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,1_2,619.6
2,7_9,751.6
3,4_7,842.2
4,5_9,770
5,4_9,656.25
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,7_8,856
2,4_6,985.6
3,6_9,791
4,5_9,770
5,3_8,640.8
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,1_2,619.6
2,2_4,794.2
3,3_6,749.4
4,5_9,770
5,4_9,656.25
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,6_8,820
3,4_7,842.2
4,5_9,770
5,1_6,564.5
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,1_2,619.6
2,1_3,892.6
3,2_5,715.6
4,1_5,620.6
5,4_9,656.25
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,8_9,922
2,6_8,820
3,4_7,842.2
4,2_6,629.6
5,1_6,564.5
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,8_9,922
2,7_9,751.6
3,1_4,607.2
4,5_9,770
5,1_6,564.5
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,6_7,781.4
2,4_6,985.6
3,6_9,791
4,2_6,629.6
5,1_6,564.5
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,7_9,751.6
3,4_7,842.2
4,1_5,620.6
5,1_6,564.5
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,1_2,619.6
2,7_9,751.6
3,6_9,791
4,4_8,718.8
5,3_8,640.8
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,1_2,619.6
2,1_3,892.6
3,1_4,607.2
4,3_7,787
5,2_7,764.4
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,2_3,775.8
2,1_3,892.6
3,2_5,715.6
4,4_8,718.8
5,2_7,764.4
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,4_6,985.6
3,5_8,926.6
4,3_7,787
5,4_9,656.25
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,5_7,721.2
3,6_9,791
4,3_7,787
5,4_9,656.25
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,2_4,794.2
3,5_8,926.6
4,2_6,629.6
5,3_8,640.8
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,1_2,619.6
2,2_4,794.2
3,4_7,842.2
4,4_8,718.8
5,1_6,564.5
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,5_7,721.2
3,2_5,715.6
4,1_5,620.6
5,3_8,640.8
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,1_2,619.6
2,2_4,794.2
3,3_6,749.4
4,4_8,718.8
5,3_8,640.8
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,1_2,619.6
2,7_9,751.6
3,2_5,715.6
4,3_7,787
5,1_6,564.5
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,4_6,985.6
3,6_9,791
4,5_9,770
5,2_7,764.4
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,3_5,627.8
3,6_9,791
4,3_7,787
5,4_9,656.25
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,6_7,781.4
2,2_4,794.2
3,3_6,749.4
4,5_9,770
5,4_9,656.25
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,3_4,761.4
2,3_5,627.8
3,4_7,842.2
4,3_7,787
5,4_9,656.25
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,8_9,922
2,3_5,627.8
3,4_7,842.2
4,2_6,629.6
5,3_8,640.8
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,1_3,892.6
3,5_8,926.6
4,3_7,787
5,3_8,640.8
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,2_3,775.8
2,6_8,820
3,6_9,791
4,4_8,718.8
5,2_7,764.4
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,2_4,794.2
3,1_4,607.2
4,1_5,620.6
5,2_7,764.4
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,4_6,985.6
3,1_4,607.2
4,4_8,718.8
5,2_7,764.4
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,8_9,922
2,7_9,751.6
3,6_9,791
4,1_5,620.6
5,4_9,656.25
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,2_3,775.8
2,4_6,985.6
3,5_8,926.6
4,2_6,629.6
5,1_6,564.5
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,6_7,781.4
2,6_8,820
3,2_5,715.6
4,5_9,770
5,4_9,656.25
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,8_9,922
2,2_4,794.2
3,1_4,607.2
4,3_7,787
5,2_7,764.4
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,5_6,902.2
2,6_8,820
3,5_8,926.6
4,5_9,770
5,4_9,656.25
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,3_5,627.8
3,6_9,791
4,5_9,770
5,3_8,640.8
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,5_6,902.2
2,1_3,892.6
3,3_6,749.4
4,2_6,629.6
5,3_8,640.8
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,1_2,619.6
2,4_6,985.6
3,2_5,715.6
4,3_7,787
5,2_7,764.4
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,2_3,775.8
2,3_5,627.8
3,5_8,926.6
4,2_6,629.6
5,3_8,640.8
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,6_8,820
3,6_9,791
4,3_7,787
5,4_9,656.25
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,3_5,627.8
3,6_9,791
4,1_5,620.6
5,4_9,656.25
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,7_9,751.6
3,2_5,715.6
4,4_8,718.8
5,4_9,656.25
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,7_8,856
2,5_7,721.2
3,1_4,607.2
4,5_9,770
5,3_8,640.8
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,5_6,902.2
2,5_7,721.2
3,2_5,715.6
4,1_5,620.6
5,1_6,564.5
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,3_5,627.8
3,4_7,842.2
4,4_8,718.8
5,1_6,564.5
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,5_6,902.2
2,3_5,627.8
3,4_7,842.2
4,4_8,718.8
5,2_7,764.4
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,6_7,781.4
2,5_7,721.2
3,3_6,749.4
4,1_5,620.6
5,3_8,640.8
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,2_3,775.8
2,7_9,751.6
3,2_5,715.6
4,4_8,718.8
5,1_6,564.5
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,5_7,721.2
3,5_8,926.6
4,3_7,787
5,3_8,640.8
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,8_9,922
2,3_5,627.8
3,3_6,749.4
4,5_9,770
5,3_8,640.8
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,7_8,856
2,5_7,721.2
3,2_5,715.6
4,1_5,620.6
5,4_9,656.25
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,7_8,856
2,4_6,985.6
3,2_5,715.6
4,2_6,629.6
5,4_9,656.25
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,8_9,922
2,2_4,794.2
3,1_4,607.2
4,3_7,787
5,3_8,640.8
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,1_2,619.6
2,7_9,751.6
3,5_8,926.6
4,5_9,770
5,2_7,764.4
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,2_4,794.2
3,4_7,842.2
4,3_7,787
5,2_7,764.4
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,6_7,781.4
2,4_6,985.6
3,1_4,607.2
4,5_9,770
5,1_6,564.5
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,3_5,627.8
3,6_9,791
4,2_6,629.6
5,4_9,656.25
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,6_8,820
3,3_6,749.4
4,3_7,787
5,1_6,564.5
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,7_9,751.6
3,4_7,842.2
4,2_6,629.6
5,2_7,764.4
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,2_3,775.8
2,6_8,820
3,1_4,607.2
4,1_5,620.6
5,4_9,656.25
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,4_6,985.6
3,2_5,715.6
4,5_9,770
5,4_9,656.25
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,6_8,820
3,1_4,607.2
4,4_8,718.8
5,2_7,764.4
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,7_8,856
2,6_8,820
3,1_4,607.2
4,2_6,629.6
5,2_7,764.4
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,1_2,619.6
2,2_4,794.2
3,2_5,715.6
4,3_7,787
5,2_7,764.4
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,2_3,775.8
2,5_7,721.2
3,6_9,791
4,3_7,787
5,2_7,764.4
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,1_2,619.6
2,4_6,985.6
3,6_9,791
4,2_6,629.6
5,3_8,640.8
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,2_3,775.8
2,3_5,627.8
3,1_4,607.2
4,5_9,770
5,4_9,656.25
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,2_3,775.8
2,5_7,721.2
3,1_4,607.2
4,3_7,787
5,3_8,640.8
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,2_4,794.2
3,4_7,842.2
4,2_6,629.6
5,1_6,564.5
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,7_8,856
2,1_3,892.6
3,5_8,926.6
4,4_8,718.8
5,3_8,640.8
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,3_4,761.4
2,5_7,721.2
3,1_4,607.2
4,4_8,718.8
5,2_7,764.4
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,7_8,856
2,2_4,794.2
3,3_6,749.4
4,2_6,629.6
5,1_6,564.5
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,6_8,820
3,2_5,715.6
4,5_9,770
5,4_9,656.25
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,2_3,775.8
2,4_6,985.6
3,3_6,749.4
4,5_9,770
5,3_8,640.8
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,8_9,922
2,7_9,751.6
3,4_7,842.2
4,4_8,718.8
5,2_7,764.4
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,3_4,761.4
2,3_5,627.8
3,5_8,926.6
4,3_7,787
5,2_7,764.4
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,4_5,788.8
2,2_4,794.2
3,4_7,842.2
4,1_5,620.6
5,4_9,656.25
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,1_2,619.6
2,5_7,721.2
3,1_4,607.2
4,2_6,629.6
5,2_7,764.4
6,3_9,713
7,2_9,674.5
8,1_9,638.4
1,3_4,761.4
2,7_9,751.6
3,1_4,607.2
4,2_6,629.6
5,1_6,564.5
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,6_7,781.4
2,6_8,820
3,4_7,842.2
4,4_8,718.8
5,1_6,564.5
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,6_7,781.4
2,5_7,721.2
3,3_6,749.4
4,4_8,718.8
5,2_7,764.4
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,6_8,820
3,3_6,749.4
4,1_5,620.6
5,4_9,656.25
6,3_9,713
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,5_7,721.2
3,3_6,749.4
4,4_8,718.8
5,2_7,764.4
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,6_7,781.4
2,2_4,794.2
3,2_5,715.6
4,2_6,629.6
5,4_9,656.25
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,7_8,856
2,5_7,721.2
3,5_8,926.6
4,4_8,718.8
5,4_9,656.25
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,5_6,902.2
2,4_6,985.6
3,1_4,607.2
4,3_7,787
5,2_7,764.4
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,5_6,902.2
2,7_9,751.6
3,1_4,607.2
4,2_6,629.6
5,1_6,564.5
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,2_3,775.8
2,2_4,794.2
3,1_4,607.2
4,3_7,787
5,1_6,564.5
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,5_7,721.2
3,6_9,791
4,3_7,787
5,1_6,564.5
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,7_8,856
2,3_5,627.8
3,4_7,842.2
4,3_7,787
5,2_7,764.4
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,5_6,902.2
2,2_4,794.2
3,5_8,926.6
4,2_6,629.6
5,2_7,764.4
6,1_7,724.2
7,1_8,623.2
8,1_9,638.4
1,8_9,922
2,2_4,794.2
3,5_8,926.6
4,2_6,629.6
5,1_6,564.5
6,2_8,909.8
7,2_9,674.5
8,1_9,638.4
1,8_9,922
2,7_9,751.6
3,6_9,791
4,1_5,620.6
5,4_9,656.25
6,1_7,724.2
7,2_9,674.5
8,1_9,638.4
1,3_4,761.4
2,6_8,820
3,2_5,715.6
4,3_7,787
5,1_6,564.5
6,2_8,909.8
7,1_8,623.2
8,1_9,638.4
1,4_5,788.8
2,7_9,751.6
3,3_6,749.4
