distance,pair,value
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,7_8,1065.6
2,3_5,635
3,1_4,468.8
4,4_8,672.5
5,2_7,527.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,6_8,776.4
3,1_4,468.8
4,3_7,759
5,1_6,692.2
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,2_4,608.6
3,1_4,468.8
4,2_6,498.8
5,2_7,527.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,7_8,1065.6
2,4_6,633
3,6_9,789
4,1_5,505.2
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,5_7,1007.4
3,2_5,598.4
4,5_9,747.6
5,4_9,702.4
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,6_7,830
2,4_6,633
3,3_6,583.4
4,4_8,672.5
5,2_7,527.4
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,6_8,776.4
3,2_5,598.4
4,1_5,505.2
5,3_8,675.8
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,7_8,1065.6
2,5_7,1007.4
3,3_6,583.4
4,1_5,505.2
5,2_7,527.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,2_4,608.6
3,3_6,583.4
4,5_9,747.6
5,4_9,702.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,1_2,505.2
2,3_5,635
3,5_8,644.2
4,1_5,505.2
5,3_8,675.8
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,6_8,776.4
3,5_8,644.2
4,4_8,672.5
5,4_9,702.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,7_8,1065.6
2,1_3,640.6
3,6_9,789
4,3_7,759
5,1_6,692.2
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,7_9,928.4
3,1_4,468.8
4,1_5,505.2
5,3_8,675.8
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,6_8,776.4
3,1_4,468.8
4,3_7,759
5,4_9,702.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,4_6,633
3,1_4,468.8
4,4_8,672.5
5,2_7,527.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,4_6,633
3,1_4,468.8
4,3_7,759
5,3_8,675.8
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,5_6,646.4
2,4_6,633
3,2_5,598.4
4,3_7,759
5,2_7,527.4
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,5_7,1007.4
3,4_7,688.2
4,2_6,498.8
5,2_7,527.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,5_7,1007.4
3,6_9,789
4,2_6,498.8
5,1_6,692.2
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,1_3,640.6
3,4_7,688.2
4,1_5,505.2
5,4_9,702.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,2_3,483
2,4_6,633
3,2_5,598.4
4,4_8,672.5
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,7_9,928.4
3,6_9,789
4,4_8,672.5
5,2_7,527.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,5_6,646.4
2,3_5,635
3,5_8,644.2
4,1_5,505.2
5,3_8,675.8
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,7_9,928.4
3,5_8,644.2
4,3_7,759
5,3_8,675.8
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,3_4,735.4
2,7_9,928.4
3,3_6,583.4
4,5_9,747.6
5,3_8,675.8
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,6_7,830
2,2_4,608.6
3,1_4,468.8
4,4_8,672.5
5,3_8,675.8
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,5_6,646.4
2,2_4,608.6
3,4_7,688.2
4,1_5,505.2
5,2_7,527.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,2_3,483
2,1_3,640.6
3,6_9,789
4,5_9,747.6
5,1_6,692.2
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,3_4,735.4
2,5_7,1007.4
3,2_5,598.4
4,5_9,747.6
5,1_6,692.2
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,2_4,608.6
3,2_5,598.4
4,3_7,759
5,3_8,675.8
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,7_9,928.4
3,4_7,688.2
4,2_6,498.8
5,3_8,675.8
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,2_3,483
2,4_6,633
3,1_4,468.8
4,1_5,505.2
5,3_8,675.8
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,7_9,928.4
3,2_5,598.4
4,1_5,505.2
5,2_7,527.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,7_9,928.4
3,1_4,468.8
4,2_6,498.8
5,3_8,675.8
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,1_3,640.6
3,4_7,688.2
4,1_5,505.2
5,2_7,527.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,5_6,646.4
2,4_6,633
3,1_4,468.8
4,5_9,747.6
5,3_8,675.8
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,4_5,964.5
2,7_9,928.4
3,3_6,583.4
4,2_6,498.8
5,3_8,675.8
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,2_3,483
2,4_6,633
3,3_6,583.4
4,4_8,672.5
5,1_6,692.2
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,2_3,483
2,4_6,633
3,6_9,789
4,1_5,505.2
5,4_9,702.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,4_6,633
3,6_9,789
4,1_5,505.2
5,3_8,675.8
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,4_6,633
3,2_5,598.4
4,5_9,747.6
5,2_7,527.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,2_3,483
2,2_4,608.6
3,6_9,789
4,5_9,747.6
5,3_8,675.8
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,1_2,505.2
2,7_9,928.4
3,6_9,789
4,3_7,759
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,3_4,735.4
2,6_8,776.4
3,6_9,789
4,3_7,759
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,2_3,483
2,6_8,776.4
3,3_6,583.4
4,2_6,498.8
5,1_6,692.2
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,7_9,928.4
3,2_5,598.4
4,4_8,672.5
5,4_9,702.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,2_3,483
2,4_6,633
3,3_6,583.4
4,4_8,672.5
5,1_6,692.2
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,5_6,646.4
2,7_9,928.4
3,1_4,468.8
4,4_8,672.5
5,1_6,692.2
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,1_2,505.2
2,6_8,776.4
3,4_7,688.2
4,3_7,759
5,2_7,527.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,4_6,633
3,2_5,598.4
4,2_6,498.8
5,2_7,527.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,2_3,483
2,1_3,640.6
3,5_8,644.2
4,5_9,747.6
5,4_9,702.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,2_4,608.6
3,6_9,789
4,5_9,747.6
5,3_8,675.8
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,3_4,735.4
2,1_3,640.6
3,6_9,789
4,2_6,498.8
5,1_6,692.2
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,3_5,635
3,3_6,583.4
4,1_5,505.2
5,2_7,527.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,1_3,640.6
3,4_7,688.2
4,1_5,505.2
5,2_7,527.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,3_4,735.4
2,6_8,776.4
3,5_8,644.2
4,3_7,759
5,3_8,675.8
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,4_6,633
3,5_8,644.2
4,2_6,498.8
5,3_8,675.8
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,3_4,735.4
2,6_8,776.4
3,6_9,789
4,4_8,672.5
5,1_6,692.2
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,4_5,964.5
2,2_4,608.6
3,1_4,468.8
4,4_8,672.5
5,3_8,675.8
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,5_6,646.4
2,1_3,640.6
3,1_4,468.8
4,1_5,505.2
5,1_6,692.2
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,3_4,735.4
2,2_4,608.6
3,6_9,789
4,2_6,498.8
5,1_6,692.2
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,2_4,608.6
3,5_8,644.2
4,5_9,747.6
5,3_8,675.8
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,5_6,646.4
2,3_5,635
3,6_9,789
4,2_6,498.8
5,1_6,692.2
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,2_4,608.6
3,2_5,598.4
4,4_8,672.5
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,6_7,830
2,4_6,633
3,2_5,598.4
4,1_5,505.2
5,2_7,527.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,6_8,776.4
3,4_7,688.2
4,1_5,505.2
5,2_7,527.4
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,1_2,505.2
2,6_8,776.4
3,5_8,644.2
4,3_7,759
5,2_7,527.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,1_3,640.6
3,6_9,789
4,4_8,672.5
5,1_6,692.2
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,5_7,1007.4
3,4_7,688.2
4,5_9,747.6
5,1_6,692.2
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,7_9,928.4
3,2_5,598.4
4,2_6,498.8
5,3_8,675.8
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,3_4,735.4
2,6_8,776.4
3,2_5,598.4
4,1_5,505.2
5,2_7,527.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,7_8,1065.6
2,5_7,1007.4
3,4_7,688.2
4,2_6,498.8
5,4_9,702.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,7_8,1065.6
2,6_8,776.4
3,2_5,598.4
4,5_9,747.6
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,1_2,505.2
2,5_7,1007.4
3,3_6,583.4
4,2_6,498.8
5,4_9,702.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,2_3,483
2,1_3,640.6
3,3_6,583.4
4,3_7,759
5,4_9,702.4
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,7_9,928.4
3,2_5,598.4
4,1_5,505.2
5,2_7,527.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,2_4,608.6
3,2_5,598.4
4,3_7,759
5,4_9,702.4
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,5_6,646.4
2,7_9,928.4
3,5_8,644.2
4,3_7,759
5,3_8,675.8
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,7_9,928.4
3,4_7,688.2
4,3_7,759
5,3_8,675.8
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,5_6,646.4
2,1_3,640.6
3,6_9,789
4,4_8,672.5
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,3_4,735.4
2,2_4,608.6
3,6_9,789
4,3_7,759
5,3_8,675.8
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,7_8,1065.6
2,1_3,640.6
3,1_4,468.8
4,3_7,759
5,3_8,675.8
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,7_8,1065.6
2,2_4,608.6
3,5_8,644.2
4,4_8,672.5
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,3_4,735.4
2,7_9,928.4
3,2_5,598.4
4,3_7,759
5,4_9,702.4
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,2_3,483
2,1_3,640.6
3,4_7,688.2
4,4_8,672.5
5,2_7,527.4
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,2_4,608.6
3,3_6,583.4
4,4_8,672.5
5,3_8,675.8
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,6_8,776.4
3,4_7,688.2
4,4_8,672.5
5,4_9,702.4
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,5_7,1007.4
3,4_7,688.2
4,4_8,672.5
5,2_7,527.4
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,6_8,776.4
3,5_8,644.2
4,4_8,672.5
5,4_9,702.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,7_9,928.4
3,6_9,789
4,2_6,498.8
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,1_2,505.2
2,5_7,1007.4
3,1_4,468.8
4,4_8,672.5
5,3_8,675.8
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,3_4,735.4
2,6_8,776.4
3,3_6,583.4
4,5_9,747.6
5,2_7,527.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,4_5,964.5
2,4_6,633
3,3_6,583.4
4,5_9,747.6
5,3_8,675.8
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,1_3,640.6
3,3_6,583.4
4,1_5,505.2
5,3_8,675.8
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,1_3,640.6
3,2_5,598.4
4,3_7,759
5,4_9,702.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,5_6,646.4
2,5_7,1007.4
3,4_7,688.2
4,5_9,747.6
5,3_8,675.8
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,4_5,964.5
2,4_6,633
3,2_5,598.4
4,3_7,759
5,3_8,675.8
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,7_8,1065.6
2,7_9,928.4
3,4_7,688.2
4,3_7,759
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,3_5,635
3,3_6,583.4
4,1_5,505.2
5,2_7,527.4
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,2_4,608.6
3,1_4,468.8
4,1_5,505.2
5,1_6,692.2
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,5_6,646.4
2,2_4,608.6
3,2_5,598.4
4,3_7,759
5,2_7,527.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,6_8,776.4
3,6_9,789
4,1_5,505.2
5,1_6,692.2
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,1_2,505.2
2,7_9,928.4
3,3_6,583.4
4,1_5,505.2
5,2_7,527.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,5_7,1007.4
3,3_6,583.4
4,2_6,498.8
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,5_6,646.4
2,4_6,633
3,6_9,789
4,5_9,747.6
5,1_6,692.2
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,3_4,735.4
2,4_6,633
3,6_9,789
4,5_9,747.6
5,1_6,692.2
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,6_8,776.4
3,4_7,688.2
4,4_8,672.5
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,2_4,608.6
3,3_6,583.4
4,5_9,747.6
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,7_9,928.4
3,2_5,598.4
4,5_9,747.6
5,4_9,702.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,4_6,633
3,2_5,598.4
4,1_5,505.2
5,4_9,702.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,3_4,735.4
2,4_6,633
3,1_4,468.8
4,1_5,505.2
5,3_8,675.8
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,3_4,735.4
2,1_3,640.6
3,4_7,688.2
4,1_5,505.2
5,2_7,527.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,1_2,505.2
2,1_3,640.6
3,4_7,688.2
4,3_7,759
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,6_7,830
2,4_6,633
3,5_8,644.2
4,3_7,759
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,2_4,608.6
3,1_4,468.8
4,1_5,505.2
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,3_4,735.4
2,5_7,1007.4
3,1_4,468.8
4,4_8,672.5
5,2_7,527.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,2_3,483
2,4_6,633
3,2_5,598.4
4,1_5,505.2
5,2_7,527.4
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,5_7,1007.4
3,2_5,598.4
4,2_6,498.8
5,1_6,692.2
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,1_2,505.2
2,2_4,608.6
3,2_5,598.4
4,1_5,505.2
5,2_7,527.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,3_5,635
3,1_4,468.8
4,1_5,505.2
5,3_8,675.8
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,6_7,830
2,3_5,635
3,1_4,468.8
4,3_7,759
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,7_9,928.4
3,6_9,789
4,5_9,747.6
5,3_8,675.8
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,6_7,830
2,5_7,1007.4
3,4_7,688.2
4,2_6,498.8
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,2_4,608.6
3,4_7,688.2
4,1_5,505.2
5,1_6,692.2
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,6_7,830
2,1_3,640.6
3,1_4,468.8
4,1_5,505.2
5,3_8,675.8
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,5_6,646.4
2,3_5,635
3,5_8,644.2
4,3_7,759
5,2_7,527.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,5_7,1007.4
3,6_9,789
4,4_8,672.5
5,3_8,675.8
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,2_3,483
2,2_4,608.6
3,2_5,598.4
4,3_7,759
5,4_9,702.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,1_3,640.6
3,3_6,583.4
4,1_5,505.2
5,2_7,527.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,1_3,640.6
3,6_9,789
4,4_8,672.5
5,3_8,675.8
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,4_6,633
3,1_4,468.8
4,3_7,759
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,4_5,964.5
2,6_8,776.4
3,2_5,598.4
4,1_5,505.2
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,5_7,1007.4
3,4_7,688.2
4,4_8,672.5
5,4_9,702.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,3_4,735.4
2,2_4,608.6
3,3_6,583.4
4,5_9,747.6
5,1_6,692.2
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,4_6,633
3,4_7,688.2
4,2_6,498.8
5,2_7,527.4
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,4_5,964.5
2,1_3,640.6
3,5_8,644.2
4,4_8,672.5
5,2_7,527.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,5_7,1007.4
3,1_4,468.8
4,3_7,759
5,3_8,675.8
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,1_2,505.2
2,4_6,633
3,4_7,688.2
4,3_7,759
5,1_6,692.2
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,3_5,635
3,3_6,583.4
4,2_6,498.8
5,4_9,702.4
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,1_2,505.2
2,3_5,635
3,3_6,583.4
4,4_8,672.5
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,2_3,483
2,3_5,635
3,6_9,789
4,1_5,505.2
5,4_9,702.4
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,6_7,830
2,7_9,928.4
3,6_9,789
4,3_7,759
5,1_6,692.2
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,5_6,646.4
2,2_4,608.6
3,2_5,598.4
4,2_6,498.8
5,3_8,675.8
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,3_4,735.4
2,2_4,608.6
3,3_6,583.4
4,3_7,759
5,1_6,692.2
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,4_6,633
3,2_5,598.4
4,2_6,498.8
5,2_7,527.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,1_2,505.2
2,1_3,640.6
3,6_9,789
4,2_6,498.8
5,2_7,527.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,1_3,640.6
3,1_4,468.8
4,1_5,505.2
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,4_5,964.5
2,1_3,640.6
3,5_8,644.2
4,1_5,505.2
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,6_7,830
2,2_4,608.6
3,1_4,468.8
4,4_8,672.5
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,5_6,646.4
2,4_6,633
3,1_4,468.8
4,1_5,505.2
5,3_8,675.8
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,7_9,928.4
3,5_8,644.2
4,5_9,747.6
5,4_9,702.4
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,6_8,776.4
3,5_8,644.2
4,5_9,747.6
5,4_9,702.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,2_3,483
2,3_5,635
3,5_8,644.2
4,4_8,672.5
5,2_7,527.4
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,6_8,776.4
3,6_9,789
4,2_6,498.8
5,4_9,702.4
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,5_6,646.4
2,3_5,635
3,5_8,644.2
4,1_5,505.2
5,3_8,675.8
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,6_7,830
2,3_5,635
3,3_6,583.4
4,2_6,498.8
5,2_7,527.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,1_2,505.2
2,1_3,640.6
3,4_7,688.2
4,4_8,672.5
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,6_7,830
2,2_4,608.6
3,5_8,644.2
4,3_7,759
5,4_9,702.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,1_2,505.2
2,3_5,635
3,5_8,644.2
4,2_6,498.8
5,3_8,675.8
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,4_5,964.5
2,3_5,635
3,4_7,688.2
4,2_6,498.8
5,2_7,527.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,2_4,608.6
3,5_8,644.2
4,4_8,672.5
5,4_9,702.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,5_6,646.4
2,1_3,640.6
3,3_6,583.4
4,3_7,759
5,4_9,702.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,7_8,1065.6
2,6_8,776.4
3,4_7,688.2
4,4_8,672.5
5,3_8,675.8
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,4_5,964.5
2,4_6,633
3,4_7,688.2
4,5_9,747.6
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,1_2,505.2
2,5_7,1007.4
3,2_5,598.4
4,5_9,747.6
5,2_7,527.4
6,3_9,677.8
7,1_8,472.6
8,1_9,730.5
1,4_5,964.5
2,2_4,608.6
3,2_5,598.4
4,1_5,505.2
5,1_6,692.2
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,1_2,505.2
2,6_8,776.4
3,6_9,789
4,4_8,672.5
5,4_9,702.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,3_5,635
3,3_6,583.4
4,2_6,498.8
5,4_9,702.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,6_8,776.4
3,1_4,468.8
4,5_9,747.6
5,1_6,692.2
6,1_7,494.2
7,1_8,472.6
8,1_9,730.5
1,8_9,1016
2,2_4,608.6
3,2_5,598.4
4,3_7,759
5,3_8,675.8
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,1_2,505.2
2,6_8,776.4
3,5_8,644.2
4,1_5,505.2
5,4_9,702.4
6,2_8,517.4
7,1_8,472.6
8,1_9,730.5
1,7_8,1065.6
2,1_3,640.6
3,4_7,688.2
4,3_7,759
5,2_7,527.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,1_2,505.2
2,3_5,635
3,5_8,644.2
4,4_8,672.5
5,4_9,702.4
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,4_5,964.5
2,7_9,928.4
3,6_9,789
4,4_8,672.5
5,2_7,527.4
6,2_8,517.4
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,6_8,776.4
3,4_7,688.2
4,2_6,498.8
5,1_6,692.2
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,2_4,608.6
3,6_9,789
4,4_8,672.5
5,3_8,675.8
6,3_9,677.8
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,6_8,776.4
3,2_5,598.4
4,2_6,498.8
5,4_9,702.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,8_9,1016
2,3_5,635
3,1_4,468.8
4,1_5,505.2
5,4_9,702.4
6,1_7,494.2
7,2_9,626.6
8,1_9,730.5
1,6_7,830
2,4_6,633
3,6_9,789
4,3_7,759
